# exaritool /usr/local/powerflow/6-2022-R1/dist/generic/tools/ri_scripts/forces.ri fields_res20.snc -out forces_Re20_res20.txt -sec -units mks -name cyl
# Selecting measurements...
# fields_res20.snc:
#	Face (cyl): 104/1596
# Number of measurements selected:
#       104 fields_res20.snc
#       104 Total
# Calculating surface normals... done.
# Origin (mks): -0.0 -0.0
# Origin (lattice): -0.0 -0.0
#
# Total selected surface area (mks, timestep 0):  6.279051953554152
# Projected surface area (sum(abs(n)*A), mks, timestep 0):  4.0000000200020693 3.9921069090738186
# Integrated surface area (sum(n*A), mks, timestep 0):  -1.2036199842357931e-08 -1.1663910731360416e-08
#
# Characteristic properties (in mks units):
#	Density:   1.1841314120007744
#	Velocity:  1.0000000000000004
#	Area:      1.0
#	Pressure:  101324.99999999996

     time(s)      Fx           Fy     
86.38246109       2.78831  0.000689718
87.2917023        2.78749  0.000687617
88.20094351       2.79326  0.000690127
89.11018472       2.80556  0.000690956
90.01942593       2.81755  0.000692304
90.92866714       2.82407  0.000694652
91.83790835       2.82648    0.0006944
92.74714956       2.82701  0.000695773
93.65639077       2.82492   0.00069513
94.56563197       2.82112  0.000697269
95.47487318       2.82011  0.000696107
96.38411439       2.82399  0.000696953
97.2933556        2.82985  0.000698446
98.20259681       2.83453  0.000696907
99.11183802       2.83775  0.000697701
100.0210792       2.83986  0.000700267
100.9303204       2.84012  0.000698388
101.8395616       2.83874  0.000698123
102.7488029       2.83896   0.00069949
103.6580441       2.84425  0.000700167
104.5672853       2.85382  0.000700558
105.4765265       2.86386  0.000700609
106.3857677        2.8722  0.000705884
107.2950089       2.87942  0.000701804
108.2042501       2.88589   0.00070558
109.1134913       2.89029  0.000709693
110.0227325       2.89222  0.000707046
110.9319737        2.8944  0.000707754
111.841215        2.89981  0.000708786
112.7504562        2.9074  0.000711102
113.6596974       2.91377  0.000711241
114.5689386       2.91789  0.000709798
115.4781798       2.92115  0.000712361
116.387421        2.92366  0.000711696
117.2966622       2.92372  0.000714688
118.2059034       2.92142  0.000712501
119.1151446       2.91983  0.000712711
120.0243858       2.92102  0.000713464
120.933627        2.92311  0.000715818
121.8428683       2.92372  0.000713727
122.7521095       2.92323  0.000712292
123.6613507       2.92285  0.000716544
124.5705919       2.92162  0.000713058
125.4798331       2.91789  0.000713901
126.3890743       2.91262  0.000714511
127.2983155       2.90876  0.000711017
128.2075567       2.90733  0.000711889
129.1167979       2.90652  0.000711586
130.0260391       2.90518  0.000712186
130.9352803       2.90409  0.000711375
131.8445216       2.90359  0.000708709
132.7537628       2.90231   0.00071191
133.663004        2.89902  0.000708065
134.5722452       2.89468  0.000709814
135.4814864        2.8914  0.000709925
136.3907276        2.8896  0.000707023
137.2999688       2.88818  0.000707284
138.20921         2.88642  0.000709148
139.1184512       2.88464  0.000710011
140.0276924        2.8827  0.000706831
140.9369337       2.87939  0.000706668
141.8461749       2.87396  0.000708382
142.7554161       2.86736  0.000706263
143.6646573       2.86134  0.000485776
144.5738985       2.85704  0.000489519
145.4831397       2.85354  0.000485354

